case_id,model_finding_id,initial_adjudicator_type,initial_codeql_relation,initial_matched_reference_ids,initial_relation_confidence,initial_relation_rationale,final_codeql_relation,final_matched_reference_ids,human_review_status,final_decision_source,reviewer_role,source_row_sha256
case-ee699d86c0aab7ef23c9,mf-96e5462db09b4de0e35d,deterministic_rule,no_reference,,high,The frozen all_case_reference_alerts inventory contains zero CodeQL reference rows for this case; semantic equivalence therefore cannot be evaluated.,no_reference,,author_confirmed,author_manual_review,author,d2a213583f30f77e5881e31f9070a8f78a067c656b8513a3133f5d1225933760
case-10fff4befc55cc64d234,mf-dd7ed2d3c0fd8fd79070,LLM_assistant,no_match,,high,Discarded usage from the first LLM call is unrelated to the preserved cyclic-import and unused-jsonschema alerts.,no_match,,author_confirmed,author_manual_review,author,cdf4c627cd463706af95f04a86cc05a9af802ba395efded245e46c2b5e43414b
case-10fff4befc55cc64d234,mf-d650f5c922f573d9d692,LLM_assistant,no_match,,high,The falsy-zero display bug is unrelated to the preserved cyclic-import and unused-jsonschema alerts.,no_match,,author_confirmed,author_manual_review,author,e159138a83043811aa7b85d1b93af91190eba45b491d1ca34ea02b25e8693ab4
case-10fff4befc55cc64d234,mf-efdec81d5276eb99c448,LLM_assistant,no_match,,high,Reliance on a private LiteLLM attribute is unrelated to the preserved cyclic-import and unused-jsonschema alerts.,no_match,,author_confirmed,author_manual_review,author,491fa30927f9178c607f461f0ae816f1a7b5e02964ed8c8f9e772019c6b4fb22
case-144b11f4f95ea43bdd29,mf-882daccc297e73554d13,LLM_assistant,related_distinct,,medium,The reviewer reports leakage from the THREADS registry after an exception. CodeQL reports that the same THREADS symbol may be undefined due to a cyclic import (sf-a1f407c79d4ebd255972). They concern the same registry but have different triggers and fixes.,related_distinct,,author_confirmed,author_manual_review,author,b6ac462e60af6693a900d286d8dbd8906a7884f94a3d9287410c4a18b7e8ecae
case-144b11f4f95ea43bdd29,mf-c6b36525718a74a5d5e4,LLM_assistant,related_distinct,,medium,"The ignored file keyword occurs in print_override, while CodeQL reports import cycles involving that function and module. They concern the same component but not the same behavior or remedy.",related_distinct,,author_confirmed,author_manual_review,author,42bcb752d5b6bdac5f6148cff953b92cd73a128f552e4fdb72cfe9ce4adb509a
case-165e7025bc0ca85902b7,mf-4c24ce406a59f5c63483,LLM_assistant,no_match,,high,The middleware early return is not the same as the preserved constant conditional in Transcript or the unrelated comparison and redundant-operation alerts.,no_match,,author_confirmed,author_manual_review,author,2eeba141cd2190dc397268d00f06aab150aca0c5b2070f2e37bdbf68d106f014
case-165e7025bc0ca85902b7,mf-5a3f0ccfd8d19accd5ed,LLM_assistant,no_match,,high,The omitted domainVerified guard is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,047050ac56a8f333a1bbac2128e4c6d8aa8d2214b056372ff982df1815f21998
case-165e7025bc0ca85902b7,mf-428d5e6c3aaefd72d1d2,LLM_assistant,no_match,,high,The invisible divider styling is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,a9e9815a6c3ad54cb5373c7ee3f4c77f79a59e529aaf3425b8a88120723b6ca9
case-165e7025bc0ca85902b7,mf-36d55aaacaf0656d5aef,LLM_assistant,no_match,,high,The theme cleanup flash is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,d5c1fb10800db2cca4820efbb45c98c88bebe90d965f9563dd314bb4717e3fd9
case-165e7025bc0ca85902b7,mf-08b78a0f6e4f5d3b4f31,LLM_assistant,no_match,,high,The dark-theme contrast issue is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,6d26244ab99c70d3e0d1e0dcff2fe7a8cc51ac1d38f45962c483d8aaf01f0a18
case-165e7025bc0ca85902b7,mf-1fb47fb2d0f69fa237c8,LLM_assistant,no_match,,high,The misleading publication-date fallback is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,a0f68cbf88023a11c3f5b8f987c7459a8d47a93198b9ec922210f719de75d4d9
case-165e7025bc0ca85902b7,mf-6e556d25334de4b2045c,LLM_assistant,no_match,,high,The unused server action is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,c866db596b92501a3dbe10d2f1c494d2d1caba2cf29bd2fc554303f5b38c7dfd
case-165e7025bc0ca85902b7,mf-aee3f592b0a688fac756,LLM_assistant,no_match,,high,The competing theme persistence stores are not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,323223f48ecd5406b1ef1b5772d7d4a0cdbd489e1356b8e3fd9bac667596d2d0
case-1882b202ff282a7c3526,mf-fd90fa8ed7f2d0b8cebe,LLM_assistant,related_distinct,,medium,"The unsafe action-list indexing occurs in rules.py, where CodeQL reports cyclic imports (sf-089d538f0a9deb1ad54d and sf-a77b5099a874523b393e). They share the module but have distinct triggers and fixes.",related_distinct,,author_confirmed,author_manual_review,author,cc2c64c85f6a07ace4ac0be0cb3f76632dfdb0b2c9c5286153a78e3bc706bb55
case-1882b202ff282a7c3526,mf-e2c0b19c64ba611122ea,LLM_assistant,related_distinct,,medium,"The inaccurate return type occurs in rules.py, where CodeQL reports cyclic imports. They share the module but have distinct triggers and fixes.",related_distinct,,author_confirmed,author_manual_review,author,eebff672e69e5fd4a49257b1923d4461cda91485ea6ea3958b48c8d70a9eaf83
case-1882b202ff282a7c3526,mf-b0b282fdfd9832ba9af6,LLM_assistant,no_match,,high,The workflow_id type mismatch is not represented by the preserved cyclic-import alerts.,no_match,,author_confirmed,author_manual_review,author,05ea362b010f82dbcfc6e78578d0058252d2f56047093822c3d6e2645af42beb
case-1bd23fd02f55f8ceb10d,mf-67e6747d81fb5df13084,LLM_assistant,related_distinct,,medium,"The multimodal unpacking regression and CodeQL's overwritten msg assignment (sf-f213c0c7f7e42983170e) occur in the OpenAI mixin, but describe different data-flow and cleanup defects.",related_distinct,,author_confirmed,author_manual_review,author,4d1aa8ff9437aeedcfc3ed76a8281442652f824aa55206708e18f7ff89ebda7d
case-1bd23fd02f55f8ceb10d,mf-fa3babf9e8aa3e7d31df,LLM_assistant,no_match,,high,"The missing ValidationError handling is in _unpack_multimodal; CodeQL's mixed-return alert is in the nested _openai_mutlimodal_format function at line 133, with a different failure condition.",no_match,,author_confirmed,author_manual_review,author,e1396d2075f1b8c7ca230f99792bc3577a8c40647436adbae549f78bdb35fde5
case-1bd23fd02f55f8ceb10d,mf-d3dd325833944081821c,LLM_assistant,no_match,,high,The ineffective Pydantic lifecycle hook is not represented by the mixed-return or redundant-assignment CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,a1831c73b9a5c2244a543a22599db629a55ce076994f024d4ae414794227603b
case-1bd23fd02f55f8ceb10d,mf-6256b92f2425153918a7,LLM_assistant,no_match,,high,The malformed ValueError construction is not represented by the mixed-return or redundant-assignment CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,598a6289cad454d78b4ac8374d5b57c81166251d14f03112e4753264d1a51027
case-1bd23fd02f55f8ceb10d,mf-fe9a4e536880eb08dd99,LLM_assistant,no_match,,high,The restrictive multimodal capability test is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,ca14fc6454784fda2233db60a073e6ce96d0c5e5bc95029b20df8519a7568435
case-1cee12de60b9ec498450,mf-75f501c7d0c6062c0535,LLM_assistant,same_issue,sf-c3b547f75b876dd13bb0|sf-b3da3dd41a305635db10,high,The reviewer groups the adjacent Uid and Gid dereferences before the error check; both CodeQL paths report the same missing-error-check defect.,same_issue,sf-c3b547f75b876dd13bb0|sf-b3da3dd41a305635db10,author_confirmed,author_manual_review,author,941e172f122a6a01b376a6e7ca198ecca59ac18a6cce7ca47bc793f5e2917ed3
case-1cee12de60b9ec498450,mf-25bda74def2cb5fa6093,LLM_assistant,no_match,,high,The unchecked Azure file-property pointers are in a different component from CodeQL's unchecked currentUser result.,no_match,,author_confirmed,author_manual_review,author,8b132bdfd3ab2d4b789670d81891358a2597acb8528ba4cd7f064dd5a9c51a35
case-1cee12de60b9ec498450,mf-69d7e19c359310aa79b5,LLM_assistant,no_match,,high,The discarded transformer error is unrelated to CodeQL's currentUser error check.,no_match,,author_confirmed,author_manual_review,author,84f0b0595cf44d545ec5e1d5b97fbff7fa0e36574fb1cd893a8ba58d8e30b608
case-1cee12de60b9ec498450,mf-be381602638c012b9372,LLM_assistant,no_match,,high,The atime assignment error is unrelated to CodeQL's currentUser error check.,no_match,,author_confirmed,author_manual_review,author,bc61581fbbf8fe66956240f5d0cfe4d0bce4580d65466d140066e0cba890d8bf
case-1cee12de60b9ec498450,mf-01c0f0f968089afb3c5a,LLM_assistant,related_distinct,,medium,The process-wide umask race and CodeQL's unchecked currentUser result occur in the same source-info provider but have different concurrency/error triggers and fixes.,related_distinct,,author_confirmed,author_manual_review,author,4e9daee1acdf4e8cedaca4070b54c0b69b570375fbf66e8ee20d6818f2cf1aae
case-1cee12de60b9ec498450,mf-bd5bef7593642fa2f3cb,LLM_assistant,no_match,,high,The silently ignored command option is unrelated to CodeQL's currentUser error check.,no_match,,author_confirmed,author_manual_review,author,4503ead89098ad661945f7af671d92b8ce9fb9f3bc9a46a0909b6451823db992
case-1cee12de60b9ec498450,mf-32151992601c99be8054,LLM_assistant,no_match,,high,The protocol fallback masking an API error is unrelated to CodeQL's currentUser error check.,no_match,,author_confirmed,author_manual_review,author,a3d22d5ffeccee4cd7532c6d303954b7a724497e92b3239f5716b30dd41304b8
case-2306add458da3672e85f,mf-b35ca1c207e300686ac4,LLM_assistant,no_match,,high,The falsy-zero macro substitution is in a different adapter and is not represented by the automatic-semicolon or overwritten-local alerts.,no_match,,author_confirmed,author_manual_review,author,22c16451b85cd54dd5d876657a7e731dd23b663f00eb51977cf6abac65c0053c
case-255b98f2886754608eeb,mf-bc482b840824d55f0e6f,LLM_assistant,related_distinct,,high,The missing effect dependency and CodeQL's always-true node check (sf-1a5c0a838aa2c684c75e) occur in NovuUI but are independent reactivity and conditional defects.,related_distinct,,author_confirmed,author_manual_review,author,7161889af942f54669c88e90ca524e0c78da029160cbc5ca5894be70685c68ac
case-255b98f2886754608eeb,mf-9e9781c8054fb50ff19e,LLM_assistant,no_match,,high,Failure to move the root element is not represented by CodeQL's constant conditional in the React package.,no_match,,author_confirmed,author_manual_review,author,d5cb61b21905bf5303c225062ff63e06aa4ad804de42c05cdfc1bfeb82842304
case-255b98f2886754608eeb,mf-7ebddc001b63896c7038,LLM_assistant,no_match,,high,The duplicate outside-click registration is not represented by CodeQL's constant conditional.,no_match,,author_confirmed,author_manual_review,author,dcfad6ca8be660fe62603849551399fdbb11fb4172128f8a2948c338566e6983
case-2ad9b8e9de705077d61e,mf-03e9790a4a38f693e1cc,LLM_assistant,no_match,,high,The unchecked Usage pointer is distinct from CodeQL's duplicate message_stop and default branches.,no_match,,author_confirmed,author_manual_review,author,efc69c0a0476aed31a99bf47a6231c89e63fbcb18e2246cb438e83a1edf931f7
case-2ad9b8e9de705077d61e,mf-f0f9cb00251f93881e95,LLM_assistant,no_match,,high,The unchecked Delta pointer in FormatClaudeResponseInfo is distinct from CodeQL's duplicate branches in StreamResponseClaude2OpenAI.,no_match,,author_confirmed,author_manual_review,author,c2feb5e2caac15c7bd807e849b4b14bf9d2f85c3d21bb755be0c413b58bc5668
case-2ad9b8e9de705077d61e,mf-c17ceb1af70da45d069a,LLM_assistant,related_distinct,,high,"The unchecked Delta.StopReason dereference occurs five lines before CodeQL's duplicate message_stop/default branches (sf-34ef125cbcb92651de34) in the same event dispatch chain, but the null-safety and redundant-control-flow defects require different fixes.",related_distinct,,author_confirmed,author_manual_review,author,73819b59c3aa1bbff4e58451cba30bff102ce8ae766dd442d6af32ebfeba2c64
case-2ad9b8e9de705077d61e,mf-99252b0b49937ab3bee2,LLM_assistant,no_match,,high,Discarding ResponseText2Usage errors is distinct from CodeQL's duplicate branches.,no_match,,author_confirmed,author_manual_review,author,1c46c32dafc8f91777e0110f5179fb0a5ea8545323d9633ef8e1cdfd72b62534
case-2ad9b8e9de705077d61e,mf-5b1d6e5df936d06b3ffe,LLM_assistant,no_match,,high,The uncalled conversion helper is distinct from CodeQL's duplicate branches.,no_match,,author_confirmed,author_manual_review,author,db056f3d06cf3157fa3ba7d9cad649bc2bcb942451ee2c3fe992b7133801880f
case-2ad9b8e9de705077d61e,mf-122602026d1728afad47,LLM_assistant,related_distinct,,medium,"The removed reqMode dispatch and CodeQL's duplicate terminal branches occur in StreamResponseClaude2OpenAI, but the unused parameter and duplicated event branches are independent control-flow simplifications.",related_distinct,,author_confirmed,author_manual_review,author,d312d154119918f67728d31f3846e241f3555696590de0486d10111524c9c49b
case-2ad9b8e9de705077d61e,mf-e261d5e3263818db3e67,LLM_assistant,no_match,,high,"The unused parameter is in ResponseClaude2OpenAI, while CodeQL's duplicate branches are in StreamResponseClaude2OpenAI.",no_match,,author_confirmed,author_manual_review,author,a53c9d7e369f3ea7324f1afca221e4703376cdf3d162b7c46897c4856a61f601
case-2c3cde6b08772acb6fc2,mf-7a9083cafcfb2b010b06,LLM_assistant,no_match,,high,"The OpenCL vector-mask behavior is not represented by CodeQL's C++ parameter-size, shadowing, or trivial-switch alerts.",no_match,,author_confirmed,author_manual_review,author,2506ad07eac9f0d56949042bd16b5dc6cf4a7589fc95f8c72d99fd462c59874f
case-2c3cde6b08772acb6fc2,mf-6ba7a56af69fae75b11f,LLM_assistant,no_match,,high,"The zero-mask division is distinct from CodeQL's parameter-size, shadowing, and trivial-switch alerts.",no_match,,author_confirmed,author_manual_review,author,8ddca75d7adaddc940416d2a7e45dd86692e1980605901cb34c36d41782b7755
case-2c3cde6b08772acb6fc2,mf-f95fe293c28875d078d7,LLM_assistant,no_match,,high,"The default empty mask dereference risk is distinct from CodeQL's parameter-size, shadowing, and trivial-switch alerts.",no_match,,author_confirmed,author_manual_review,author,4b251eb9a6a786c5b54d1671a24e81f2774f0ccc60c885dfea8397e6226513a9
case-2c3cde6b08772acb6fc2,mf-a41d53c7ec14ea1f5033,LLM_assistant,no_match,,high,The duplicated threshold implementation is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,8dc7961e3581c832ce56f8eb6235ca1d29dfb50bce1c76631fad42ca26d78473
case-2c3cde6b08772acb6fc2,mf-2ad8877a8aa23d7a4869,LLM_assistant,no_match,,high,Skipping accelerated paths for masked input is not represented by the preserved CodeQL alerts.,no_match,,author_confirmed,author_manual_review,author,f3115335e3786fa4551ae9e01325f0e3b02a846c7c8aee4c6a3e806bf3a48c66
case-2cdd9473970f9f723f9e,mf-bbbc394edc6ee883ecdd,LLM_assistant,no_match,,high,"The post-quit synchronization deadlock is unrelated to CodeQL's shadowing, short-name, and unused-static-variable alerts.",no_match,,author_confirmed,author_manual_review,author,84af0080fe75b42910a59ae7f0eda1405e136ba46b485bb2ae185d871ae5e531
case-2cdd9473970f9f723f9e,mf-ed30c34330cfb8f8efa6,LLM_assistant,no_match,,high,"Silently dropping queued work is unrelated to CodeQL's shadowing, short-name, and unused-static-variable alerts.",no_match,,author_confirmed,author_manual_review,author,0c4f6dc690da042173ea150b85880834e702130acc05a94b64e4194ad39a7133
