case_id,model_finding_id,file,line,summary,failure_scenario,match_status,candidate_reference_n,silver_finding_id,matched_reference_family,matched_rule_id
case-e17525ec35113f1fa642,mf-d8caefb409f9efcfcffe,src/crewai/utilities/planning_handler.py,104,"Mixing f-string interpolation with %-formatting on the same string causes a TypeError crash when any user-controlled field (description, expected_output, role, goal, tools repr) contains '%' followed by a valid conversion character (e.g., '95% success', '80% done', '50% reduction').","Task description is 'Model achieves 95% success rate'. The f-string evaluates first, embedding the literal text '95% success' into the string that now ends with '%s%s'. The %-formatting pass then interprets '95% success' as containing the format specifier '% s' (space-flag + %s), consuming one of the two tuple arguments. The two trailing '%s' specifiers now have only one remaining argument, raising 'TypeError: not enough arguments for format string' and crashing the planning pipeline.",unmatched_to_codeql,0,,,
case-e17525ec35113f1fa642,mf-9568c7498dcdf7969dc3,src/crewai/utilities/planning_handler.py,106,Only the first knowledge source's content is included in the task summary; all subsequent knowledge sources are silently dropped.,"Agent has three knowledge sources: [company_policy, product_docs, competitor_analysis]. _get_agent_knowledge returns a list of all three content strings, but _create_tasks_summary accesses only knowledge_list[0] (company_policy). The LLM never sees product_docs or competitor_analysis, and the generated plan is missing critical context.",unmatched_to_codeql,0,,,
case-e17525ec35113f1fa642,mf-072b311361d10f9a9d10,src/crewai/utilities/planning_handler.py,87,"_get_agent_knowledge assumes all knowledge source .content attributes are strings, but BaseFileKnowledgeSource subclasses (PDF, CSV, Excel, JSON, text file) store content as Dict[Path, str], and CrewDoclingSource stores it as List[DoclingDocument], producing garbled text in the LLM prompt.","Agent uses a PDF knowledge source (extends BaseFileKnowledgeSource). source.content is {PosixPath('knowledge/report.pdf'): 'the actual extracted text...'}. The list comprehension returns this dict as a list element, and _create_tasks_summary embeds its Python repr into the prompt pseudo-JSON. The LLM receives '""agent_knowledge"": ""[\""{PosixPath('knowledge/report.pdf'): 'the actual extracted text...'}\""]""' — garbled output that fails to convey the knowledge.",unmatched_to_codeql,0,,,
case-e17525ec35113f1fa642,mf-4564130417ca6bb5a1ed,src/crewai/utilities/planning_handler.py,106,"Knowledge content is embedded into a pseudo-JSON string without escaping double quotes, backslashes, or newlines, breaking the structured prompt format.","Knowledge content contains 'The CEO said ""ship it now""'. The f-string injects this raw into '""agent_knowledge"": ""[\\""The CEO said ""ship it now""\\""]""'. The unescaped double quotes in the content break the pseudo-JSON structure, causing the LLM to misparse the knowledge field and potentially hallucinate or ignore the knowledge.",unmatched_to_codeql,0,,,
case-e17525ec35113f1fa642,mf-635403fd439a1c9c7144,src/crewai/utilities/planning_handler.py,86,"The try/except AttributeError wraps the entire list comprehension; if any single knowledge source lacks a .content attribute, all knowledge sources are dropped and only a warning is logged.","Agent has 5 knowledge sources. Source #3 is a custom BaseKnowledgeSource subclass that stores knowledge in a differently-named attribute (not .content). The list comprehension raises AttributeError on source #3, the except block logs a warning and returns [], and the valid knowledge from sources 1, 2, 4, and 5 is also silently dropped.",unmatched_to_codeql,0,,,
case-e17525ec35113f1fa642,mf-ba25313abd1ae7ec632c,src/crewai/utilities/planning_handler.py,1,Unused import 'json' adds no value and is dead code.,The import clutters the namespace and misleads readers into thinking JSON serialization is used. Maintenance cost: every reader must verify it is unused.,off_target_reference_recovery,1,sf-9707ddc44025d43b9420,quality,py/unused-import
case-e17525ec35113f1fa642,mf-1a65b8d48a7a0017e1c5,src/crewai/utilities/planning_handler.py,106,"The condition 'str(knowledge_list) != ""None""' is dead code — str([]) is ""[]"", never ""None"", and the preceding 'knowledge_list and' already guards against empty lists.",The dead condition suggests the author was uncertain whether _get_agent_knowledge could return None (it always returns []). Maintenance cost: confusing code that future maintainers must decode.,unmatched_to_codeql,0,,,
case-e17525ec35113f1fa642,mf-c38fd549b9074a2c3ec6,tests/utilities/test_knowledge_planning.py,16,The pytest fixture 'mock_knowledge_source' is defined but never used by any test function.,"Dead test fixture adds confusion and maintenance burden. A reader expects it to be consumed by a parametrized test or setup logic, but it is orphaned.",unmatched_to_codeql,0,,,
case-e17525ec35113f1fa642,mf-fa4d319cea380e178815,tests/utilities/test_planning_handler.py,2,"Imports 'MagicMock', 'Optional' (line 1), and 'BaseModel' (line 5) are never referenced in the test file.",Unused imports add noise and can mask missing coverage (they suggest functionality that is not actually tested).,unmatched_to_codeql,0,,,
case-e7abb649407ce2a06e66,mf-622a656f3bddf65c7440,frontend/apps/app/components/CommonLayout/GlobalNav/services/fetchRecentSessions.ts,25,"Cross-organization data leakage: Supabase query filters only by created_by_user_id, omitting the organization_id column that every other design_sessions query in the codebase uses for scoping.","A user belongs to Org A and Org B. They are viewing Org A's dashboard. The RecentsSection fetches sessions with only .eq('created_by_user_id', userId), returning sessions from both Org A and Org B. Session names from Org B (which may contain project-sensitive information) are exposed in the Org A nav. Additionally, GlobalNav has currentOrganization available (line 15, 108) but never passes it to RecentsSection — RecentsSection only receives isExpanded (line 119), so it has no way to scope by the active organization.",unmatched_to_codeql,0,,,
case-e7abb649407ce2a06e66,mf-9a1aa3fd7a9fddbd10cf,frontend/apps/app/components/CommonLayout/GlobalNav/RecentsSection/RecentsSection.tsx,21,useEffect starts an async fetch with no AbortController and no mounted guard; state setters fire on unmounted component after navigation away.,"User opens a page, the RecentsSection component mounts and starts fetching sessions. User navigates to another page (via router.push or a link) before the fetch completes. The component unmounts but the in-flight promise resolves and calls setSessions() and setLoading() on the unmounted component, producing a React warning ('Can't perform a React state update on an unmounted component') and leaking the promise closure. The comparable useEffect in GlobalNav.tsx (line 29) correctly cleans up its subscription in the return function.",unmatched_to_codeql,0,,,
case-e7abb649407ce2a06e66,mf-2e6078bb9b85b03916a5,frontend/apps/app/components/CommonLayout/GlobalNav/services/fetchRecentSessions.ts,29,"Supabase query errors are silently swallowed: on any error the function returns [] after logging, indistinguishable from the user having no sessions.","The Supabase endpoint is temporarily unreachable or returns a permission error (e.g., RLS policy change). fetchRecentSessions catches the error, logs it, and returns []. The RecentsSection renders 'No recent sessions' — the user sees an empty state and assumes they have no history, when in reality the data could not be loaded. This hides production failures and makes debugging harder.",unmatched_to_codeql,0,,,
case-e89c9074a262db9762f8,mf-bb6a3f0a23ca48b754ae,source/EngineTestData/DescriptionTestDataFactory.cpp,7,"Multiple unused default-value local variables left behind after refactoring — the old code used default instances for random-exclusion logic but the new code accesses none of them, leaving 13 dead declarations across the file.","The variables at lines 7, 26, 38, 49, 68, 69, 141, 160, 174, 201, 252, 266, and 309 each construct a default description object (e.g. CellDescription, ParticleDescription, ConstructorDescription, etc.) but are never read afterward. This is unreachable dead code that compilers warn about; it misleads readers into thinking default values are still consulted, and it wastes constructor/destructor work for non-trivial types.",unmatched_to_codeql,0,,,
case-e89c9074a262db9762f8,mf-96b6c500864da9fdbd21,source/EngineTests/ConstructorTests.cpp,573,Variable named 'randomNode' no longer holds a random value — the underlying factory method now produces deterministic hardcoded data.,A future maintainer reading the test may assume the variable contains randomized test data and spend time debugging an intermittent failure that cannot exist. The name is misleading after the factory rename. Rename to e.g. 'nonDefaultNode'.,unmatched_to_codeql,0,,,
case-eb632a8157027d4e78d3,mf-897bdbf03255afd041b0,app/src/main/java/com/simon/harmonichackernews/StoriesFragment.java,860,Cache requests lack request tags and can NPE after fragment destroy,"User clicks 'Cache stories', then navigates away before the 20 Algolia API calls complete. The outer and inner Volley requests have no `setTag(requestTag)`, so `onDestroyView()`'s `queue.cancelAll(requestTag)` cannot cancel them. The success callback `res -> Utils.cacheStory(getContext(), id, res)` fires after fragment detach; `getContext()` returns null, causing NullPointerException in `SettingsUtils.saveStringToSharedPreferences(null, ...)` at `ctx.getSharedPreferences(...)`. The `Toast.makeText(getContext(), ...)` calls (lines 862, 867) also NPE on null Context.",unmatched_to_codeql,0,,,
