case_id,case_control,target_family,group,repo_name,pr_number,language,task_type,model_finding_id,file,line,match_status,candidate_reference_n,matched_reference_family,matched_rule_id,same_case_reference_n,same_file_reference_n,codeql_relation,matched_reference_ids,relation_confidence,relation_rationale,adjudicator_type,automatic_recovered,automatic_semantic_agreement
case-144b11f4f95ea43bdd29,positive,quality,human,marimo-team/marimo,3628,Python,fix,mf-882daccc297e73554d13,marimo/_runtime/threads.py,96,unmatched_to_codeql,0,,,4,0,related_distinct,,medium,The reviewer reports leakage from the THREADS registry after an exception. CodeQL reports that the same THREADS symbol may be undefined due to a cyclic import (sf-a1f407c79d4ebd255972). They concern the same registry but have different triggers and fixes.,LLM_assistant,0,1
case-144b11f4f95ea43bdd29,positive,quality,human,marimo-team/marimo,3628,Python,fix,mf-c6b36525718a74a5d5e4,marimo/_messaging/print_override.py,48,unmatched_to_codeql,0,,,4,3,related_distinct,,medium,"The ignored file keyword occurs in print_override, while CodeQL reports import cycles involving that function and module. They concern the same component but not the same behavior or remedy.",LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-4c24ce406a59f5c63483,apps/web/middleware.ts,26,unmatched_to_codeql,0,,,3,0,no_match,,high,The middleware early return is not the same as the preserved constant conditional in Transcript or the unrelated comparison and redundant-operation alerts.,LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-5a3f0ccfd8d19accd5ed,apps/web/app/dashboard/caps/components/CapCard.tsx,238,unmatched_to_codeql,0,,,3,0,no_match,,high,The omitted domainVerified guard is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-428d5e6c3aaefd72d1d2,apps/web/app/s/[videoId]/_components/AuthOverlay.tsx,94,unmatched_to_codeql,0,,,3,0,no_match,,high,The invisible divider styling is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-36d55aaacaf0656d5aef,apps/web/app/dashboard/_components/DynamicSharedLayout.tsx,57,unmatched_to_codeql,0,,,3,0,no_match,,high,The theme cleanup flash is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-08b78a0f6e4f5d3b4f31,apps/web/app/dashboard/caps/components/EmptyCapState.tsx,21,unmatched_to_codeql,0,,,3,0,no_match,,high,The dark-theme contrast issue is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-1fb47fb2d0f69fa237c8,apps/web/app/blog/[slug]/page.tsx,94,unmatched_to_codeql,0,,,3,0,no_match,,high,The misleading publication-date fallback is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-6e556d25334de4b2045c,apps/web/app/dashboard/_components/actions.ts,1,unmatched_to_codeql,0,,,3,0,no_match,,high,The unused server action is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-165e7025bc0ca85902b7,positive,quality,human,CapSoftware/Cap,484,TypeScript,feat,mf-aee3f592b0a688fac756,apps/web/app/login/form.tsx,30,unmatched_to_codeql,0,,,3,0,no_match,,high,The competing theme persistence stores are not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-1882b202ff282a7c3526,positive,quality,human,getsentry/sentry,88748,Python,fix,mf-fd90fa8ed7f2d0b8cebe,src/sentry/notifications/notifications/rules.py,69,unmatched_to_codeql,0,,,4,2,related_distinct,,medium,"The unsafe action-list indexing occurs in rules.py, where CodeQL reports cyclic imports (sf-089d538f0a9deb1ad54d and sf-a77b5099a874523b393e). They share the module but have distinct triggers and fixes.",LLM_assistant,0,1
case-1882b202ff282a7c3526,positive,quality,human,getsentry/sentry,88748,Python,fix,mf-e2c0b19c64ba611122ea,src/sentry/notifications/notifications/rules.py,68,unmatched_to_codeql,0,,,4,2,related_distinct,,medium,"The inaccurate return type occurs in rules.py, where CodeQL reports cyclic imports. They share the module but have distinct triggers and fixes.",LLM_assistant,0,1
case-1882b202ff282a7c3526,positive,quality,human,getsentry/sentry,88748,Python,fix,mf-b0b282fdfd9832ba9af6,src/sentry/rules/actions/integrations/create_ticket/utils.py,72,unmatched_to_codeql,0,,,4,0,no_match,,high,The workflow_id type mismatch is not represented by the preserved cyclic-import alerts.,LLM_assistant,0,1
case-1bd23fd02f55f8ceb10d,positive,quality,human,bespokelabsai/curator,445,Python,feat,mf-67e6747d81fb5df13084,src/bespokelabs/curator/request_processor/openai_request_mixin.py,48,unmatched_to_codeql,0,,,3,2,related_distinct,,medium,"The multimodal unpacking regression and CodeQL's overwritten msg assignment (sf-f213c0c7f7e42983170e) occur in the OpenAI mixin, but describe different data-flow and cleanup defects.",LLM_assistant,0,1
case-1bd23fd02f55f8ceb10d,positive,quality,human,bespokelabsai/curator,445,Python,feat,mf-fa3babf9e8aa3e7d31df,src/bespokelabs/curator/request_processor/online/base_online_request_processor.py,119,unmatched_to_codeql,0,,,3,1,no_match,,high,"The missing ValidationError handling is in _unpack_multimodal; CodeQL's mixed-return alert is in the nested _openai_mutlimodal_format function at line 133, with a different failure condition.",LLM_assistant,0,1
case-1bd23fd02f55f8ceb10d,positive,quality,human,bespokelabsai/curator,445,Python,feat,mf-d3dd325833944081821c,src/bespokelabs/curator/types/prompt.py,71,unmatched_to_codeql,0,,,3,0,no_match,,high,The ineffective Pydantic lifecycle hook is not represented by the mixed-return or redundant-assignment CodeQL alerts.,LLM_assistant,0,1
case-1bd23fd02f55f8ceb10d,positive,quality,human,bespokelabsai/curator,445,Python,feat,mf-6256b92f2425153918a7,src/bespokelabs/curator/request_processor/online/litellm_online_request_processor.py,125,unmatched_to_codeql,0,,,3,0,no_match,,high,The malformed ValueError construction is not represented by the mixed-return or redundant-assignment CodeQL alerts.,LLM_assistant,0,1
case-1bd23fd02f55f8ceb10d,positive,quality,human,bespokelabsai/curator,445,Python,feat,mf-fe9a4e536880eb08dd99,src/bespokelabs/curator/request_processor/online/openai_online_request_processor.py,188,unmatched_to_codeql,0,,,3,0,no_match,,high,The restrictive multimodal capability test is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-1cee12de60b9ec498450,positive,quality,human,Azure/azure-storage-azcopy,3010,Go,feat,mf-75f501c7d0c6062c0535,ste/sourceInfoProvider-Local_linux.go,305,compatible_location_recovery,1,quality,go/missing-error-check,2,2,same_issue,sf-c3b547f75b876dd13bb0|sf-b3da3dd41a305635db10,high,The reviewer groups the adjacent Uid and Gid dereferences before the error check; both CodeQL paths report the same missing-error-check defect.,LLM_assistant,1,1
case-1cee12de60b9ec498450,positive,quality,human,Azure/azure-storage-azcopy,3010,Go,feat,mf-25bda74def2cb5fa6093,cmd/zc_traverser_file.go,209,unmatched_to_codeql,0,,,2,0,no_match,,high,The unchecked Azure file-property pointers are in a different component from CodeQL's unchecked currentUser result.,LLM_assistant,0,1
case-1cee12de60b9ec498450,positive,quality,human,Azure/azure-storage-azcopy,3010,Go,feat,mf-69d7e19c359310aa79b5,common/parallel/Transformer.go,90,unmatched_to_codeql,0,,,2,0,no_match,,high,The discarded transformer error is unrelated to CodeQL's currentUser error check.,LLM_assistant,0,1
case-1cee12de60b9ec498450,positive,quality,human,Azure/azure-storage-azcopy,3010,Go,feat,mf-be381602638c012b9372,ste/downloader-azureFiles_linux.go,257,unmatched_to_codeql,0,,,2,0,no_match,,high,The atime assignment error is unrelated to CodeQL's currentUser error check.,LLM_assistant,0,1
case-1cee12de60b9ec498450,positive,quality,human,Azure/azure-storage-azcopy,3010,Go,feat,mf-01c0f0f968089afb3c5a,ste/sourceInfoProvider-Local_linux.go,282,unmatched_to_codeql,0,,,2,2,related_distinct,,medium,The process-wide umask race and CodeQL's unchecked currentUser result occur in the same source-info provider but have different concurrency/error triggers and fixes.,LLM_assistant,0,1
case-1cee12de60b9ec498450,positive,quality,human,Azure/azure-storage-azcopy,3010,Go,feat,mf-bd5bef7593642fa2f3cb,cmd/flagsValidation.go,1626,unmatched_to_codeql,0,,,2,0,no_match,,high,The silently ignored command option is unrelated to CodeQL's currentUser error check.,LLM_assistant,0,1
case-1cee12de60b9ec498450,positive,quality,human,Azure/azure-storage-azcopy,3010,Go,feat,mf-32151992601c99be8054,cmd/flagsValidation.go,1792,unmatched_to_codeql,0,,,2,0,no_match,,high,The protocol fallback masking an API error is unrelated to CodeQL's currentUser error check.,LLM_assistant,0,1
case-2306add458da3672e85f,positive,quality,human,prebid/Prebid.js,12909,JavaScript,fix,mf-b35ca1c207e300686ac4,modules/mobkoiBidAdapter.js,261,unmatched_to_codeql,0,,,2,0,no_match,,high,The falsy-zero macro substitution is in a different adapter and is not represented by the automatic-semicolon or overwritten-local alerts.,LLM_assistant,0,1
case-255b98f2886754608eeb,positive,quality,human,novuhq/novu,8262,TypeScript,feat,mf-bc482b840824d55f0e6f,packages/react/src/components/NovuUI.tsx,91,unmatched_to_codeql,0,,,1,1,related_distinct,,high,The missing effect dependency and CodeQL's always-true node check (sf-1a5c0a838aa2c684c75e) occur in NovuUI but are independent reactivity and conditional defects.,LLM_assistant,0,1
case-255b98f2886754608eeb,positive,quality,human,novuhq/novu,8262,TypeScript,feat,mf-9e9781c8054fb50ff19e,packages/js/src/ui/novuUI.tsx,181,unmatched_to_codeql,0,,,1,0,no_match,,high,Failure to move the root element is not represented by CodeQL's constant conditional in the React package.,LLM_assistant,0,1
case-255b98f2886754608eeb,positive,quality,human,novuhq/novu,8262,TypeScript,feat,mf-7ebddc001b63896c7038,packages/js/src/ui/components/primitives/Popover/PopoverContent.tsx,76,unmatched_to_codeql,0,,,1,0,no_match,,high,The duplicate outside-click registration is not represented by CodeQL's constant conditional.,LLM_assistant,0,1
case-2ad9b8e9de705077d61e,positive,quality,human,Veloera/Veloera,73,Go,fix,mf-03e9790a4a38f693e1cc,relay/channel/claude/relay-claude.go,592,unmatched_to_codeql,0,,,1,1,no_match,,high,The unchecked Usage pointer is distinct from CodeQL's duplicate message_stop and default branches.,LLM_assistant,0,1
case-2ad9b8e9de705077d61e,positive,quality,human,Veloera/Veloera,73,Go,fix,mf-f0f9cb00251f93881e95,relay/channel/claude/relay-claude.go,450,unmatched_to_codeql,0,,,1,1,no_match,,high,The unchecked Delta pointer in FormatClaudeResponseInfo is distinct from CodeQL's duplicate branches in StreamResponseClaude2OpenAI.,LLM_assistant,0,1
case-2ad9b8e9de705077d61e,positive,quality,human,Veloera/Veloera,73,Go,fix,mf-c17ceb1af70da45d069a,relay/channel/claude/relay-claude.go,311,unmatched_to_codeql,0,,,1,1,related_distinct,,high,"The unchecked Delta.StopReason dereference occurs five lines before CodeQL's duplicate message_stop/default branches (sf-34ef125cbcb92651de34) in the same event dispatch chain, but the null-safety and redundant-control-flow defects require different fixes.",LLM_assistant,0,1
case-2ad9b8e9de705077d61e,positive,quality,human,Veloera/Veloera,73,Go,fix,mf-99252b0b49937ab3bee2,relay/channel/claude/relay-claude.go,507,unmatched_to_codeql,0,,,1,1,no_match,,high,Discarding ResponseText2Usage errors is distinct from CodeQL's duplicate branches.,LLM_assistant,0,1
case-2ad9b8e9de705077d61e,positive,quality,human,Veloera/Veloera,73,Go,fix,mf-5b1d6e5df936d06b3ffe,relay/channel/claude/relay-claude.go,34,unmatched_to_codeql,0,,,1,1,no_match,,high,The uncalled conversion helper is distinct from CodeQL's duplicate branches.,LLM_assistant,0,1
case-2ad9b8e9de705077d61e,positive,quality,human,Veloera/Veloera,73,Go,fix,mf-122602026d1728afad47,relay/channel/claude/relay-claude.go,304,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"The removed reqMode dispatch and CodeQL's duplicate terminal branches occur in StreamResponseClaude2OpenAI, but the unused parameter and duplicated event branches are independent control-flow simplifications.",LLM_assistant,0,1
case-2ad9b8e9de705077d61e,positive,quality,human,Veloera/Veloera,73,Go,fix,mf-e261d5e3263818db3e67,relay/channel/claude/relay-claude.go,387,unmatched_to_codeql,0,,,1,1,no_match,,high,"The unused parameter is in ResponseClaude2OpenAI, while CodeQL's duplicate branches are in StreamResponseClaude2OpenAI.",LLM_assistant,0,1
case-2c3cde6b08772acb6fc2,positive,quality,human,opencv/opencv,26842,C++,feat,mf-7a9083cafcfb2b010b06,modules/imgproc/src/opencl/threshold_mask.cl,28,unmatched_to_codeql,0,,,7,0,no_match,,high,"The OpenCL vector-mask behavior is not represented by CodeQL's C++ parameter-size, shadowing, or trivial-switch alerts.",LLM_assistant,0,1
case-2c3cde6b08772acb6fc2,positive,quality,human,opencv/opencv,26842,C++,feat,mf-6ba7a56af69fae75b11f,modules/imgproc/src/thresh.cpp,1241,unmatched_to_codeql,0,,,7,7,no_match,,high,"The zero-mask division is distinct from CodeQL's parameter-size, shadowing, and trivial-switch alerts.",LLM_assistant,0,1
case-2c3cde6b08772acb6fc2,positive,quality,human,opencv/opencv,26842,C++,feat,mf-f95fe293c28875d078d7,modules/imgproc/src/thresh.cpp,1324,unmatched_to_codeql,0,,,7,7,no_match,,high,"The default empty mask dereference risk is distinct from CodeQL's parameter-size, shadowing, and trivial-switch alerts.",LLM_assistant,0,1
case-2c3cde6b08772acb6fc2,positive,quality,human,opencv/opencv,26842,C++,feat,mf-a41d53c7ec14ea1f5033,modules/imgproc/src/thresh.cpp,1793,unmatched_to_codeql,0,,,7,7,no_match,,high,The duplicated threshold implementation is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-2c3cde6b08772acb6fc2,positive,quality,human,opencv/opencv,26842,C++,feat,mf-2ad8877a8aa23d7a4869,modules/imgproc/src/thresh.cpp,1487,unmatched_to_codeql,0,,,7,7,no_match,,high,Skipping accelerated paths for masked input is not represented by the preserved CodeQL alerts.,LLM_assistant,0,1
case-2cdd9473970f9f723f9e,positive,quality,human,microsoft/react-native-windows,14648,C++,feat,mf-bbbc394edc6ee883ecdd,vnext/Microsoft.ReactNative/Fabric/platform/react/threading/TaskDispatchThread.cpp,71,unmatched_to_codeql,0,,,9,0,no_match,,high,"The post-quit synchronization deadlock is unrelated to CodeQL's shadowing, short-name, and unused-static-variable alerts.",LLM_assistant,0,1
case-2cdd9473970f9f723f9e,positive,quality,human,microsoft/react-native-windows,14648,C++,feat,mf-ed30c34330cfb8f8efa6,vnext/Microsoft.ReactNative/Fabric/platform/react/threading/MessageQueueThreadImpl.cpp,17,unmatched_to_codeql,0,,,9,0,no_match,,high,"Silently dropping queued work is unrelated to CodeQL's shadowing, short-name, and unused-static-variable alerts.",LLM_assistant,0,1
case-2cdd9473970f9f723f9e,positive,quality,human,microsoft/react-native-windows,14648,C++,feat,mf-287108fd178e4ee3fd5d,vnext/Microsoft.ReactNative/Modules/Animated/NativeAnimatedModule.cpp,59,unmatched_to_codeql,0,,,9,0,no_match,,high,The unused lambda capture is a different symbol and construct from CodeQL's unused static variables.,LLM_assistant,0,1
case-2cdd9473970f9f723f9e,positive,quality,human,microsoft/react-native-windows,14648,C++,feat,mf-7e64ca77892dd1a19552,vnext/Microsoft.ReactNative.Cxx/JSI/JsiAbiApi.cpp,228,unmatched_to_codeql,0,,,9,0,no_match,,high,The recursive-lock design is unrelated to CodeQL's preserved alerts.,LLM_assistant,0,1
case-376baaaedc0c65b1cc07,positive,quality,human,onlook-dev/onlook,1366,TypeScript,fix,mf-d563079ed4f665380bd2,apps/studio/electron/main/index.ts,98,unmatched_to_codeql,0,,,1,1,same_issue,sf-b0fedc69e9185c94f17c,high,Both identify that the early return makes the cleanup body unreachable.,LLM_assistant,0,0
case-3a453fb29262930df26d,positive,quality,human,huggingface/huggingface_hub,3005,Python,feat,mf-48cabc41740997cf3b51,src/huggingface_hub/hf_api.py,722,unmatched_to_codeql,0,,,1,0,no_match,,high,The camelCase constructor-key mismatch is unrelated to CodeQL's cyclic import in _inference_endpoints.py.,LLM_assistant,0,1
case-3a453fb29262930df26d,positive,quality,human,huggingface/huggingface_hub,3005,Python,feat,mf-a554b8b46e47a02968eb,src/huggingface_hub/hf_api.py,725,unmatched_to_codeql,0,,,1,0,no_match,,high,The adapter_weights_path key mismatch is unrelated to CodeQL's cyclic import.,LLM_assistant,0,1
